"","Volume","Speed","Delay","Stops","Date","Time","Day"
"11766",248,30,124,168,"11/22/13","20:40","Fri"
"11767",243,28,122,171,"11/22/13","20:45","Fri"
"11768",107,33,54,71,"11/22/13","20:50","Fri"
"11769",232,28,117,160,"11/22/13","20:55","Fri"
"11770",151,32,76,103,"11/22/13","21:00","Fri"
"11771",124,31,63,88,"11/22/13","21:05","Fri"
"11772",168,24,84,120,"11/22/13","21:10","Fri"
"11773",144,12,72,108,"11/22/13","21:15","Fri"
"11774",156,30,78,96,"11/22/13","21:20","Fri"
"11775",239,28,120,159,"11/22/13","21:25","Fri"
"11776",253,18,127,176,"11/22/13","21:30","Fri"
"11777",182,27,92,127,"11/22/13","21:35","Fri"
"11778",288,27,145,212,"11/22/13","21:40","Fri"
"11779",207,27,104,135,"11/22/13","21:45","Fri"
"11780",264,30,133,192,"11/22/13","21:50","Fri"
"11781",229,29,115,152,"11/22/13","21:55","Fri"
"11782",277,31,139,181,"11/22/13","22:00","Fri"
"11783",358,26,180,251,"11/22/13","22:05","Fri"
"11784",262,42,132,170,"11/22/13","22:10","Fri"
"11785",163,24,82,107,"11/22/13","22:15","Fri"
"11786",268,31,135,204,"11/22/13","22:20","Fri"
"11787",196,24,99,136,"11/22/13","22:25","Fri"
"11788",151,22,76,103,"11/22/13","22:30","Fri"
"11789",219,29,110,139,"11/22/13","22:35","Fri"
"11790",204,25,103,152,"11/22/13","22:40","Fri"
"11791",156,20,79,108,"11/22/13","22:45","Fri"
"11792",158,25,80,114,"11/22/13","22:50","Fri"
"11793",119,25,60,84,"11/22/13","22:55","Fri"
"11794",216,22,108,155,"11/22/13","23:00","Fri"
"11795",140,24,71,100,"11/22/13","23:05","Fri"
"11796",123,25,62,68,"11/22/13","23:10","Fri"
"11797",184,30,92,131,"11/22/13","23:15","Fri"
"11798",103,20,52,71,"11/22/13","23:20","Fri"
"11799",190,26,95,149,"11/22/13","23:25","Fri"
"11800",126,33,64,79,"11/22/13","23:30","Fri"
"11801",117,27,59,81,"11/22/13","23:35","Fri"
"11802",237,30,119,170,"11/22/13","23:40","Fri"
"11803",96,16,48,72,"11/22/13","23:45","Fri"
"11804",184,25,93,119,"11/22/13","23:50","Fri"
"11805",122,24,62,79,"11/22/13","23:55","Fri"
"11806",88,18,45,52,"11/23/13","0:00","Sat"
"11807",127,28,64,91,"11/23/13","0:05","Sat"
"11808",124,23,63,88,"11/23/13","0:10","Sat"
"11809",71,27,36,59,"11/23/13","0:15","Sat"
"11810",96,31,48,60,"11/23/13","0:20","Sat"
"11811",120,30,61,92,"11/23/13","0:25","Sat"
"11812",123,31,62,75,"11/23/13","0:30","Sat"
"11813",100,23,51,64,"11/23/13","0:35","Sat"
"11814",100,25,51,64,"11/23/13","0:40","Sat"
"11815",118,26,60,87,"11/23/13","0:45","Sat"
"11816",67,25,34,55,"11/23/13","0:50","Sat"
"11817",76,19,39,64,"11/23/13","0:55","Sat"
"11818",48,16,24,36,"11/23/13","1:00","Sat"
"11819",64,19,32,48,"11/23/13","1:05","Sat"
"11820",127,31,64,72,"11/23/13","1:10","Sat"
"11821",119,28,60,84,"11/23/13","1:15","Sat"
"11822",103,28,52,79,"11/23/13","1:20","Sat"
"11823",64,16,32,40,"11/23/13","1:25","Sat"
"11824",55,14,28,43,"11/23/13","1:30","Sat"
"11825",36,11,18,24,"11/23/13","1:35","Sat"
"11826",28,13,15,28,"11/23/13","1:40","Sat"
"11827",76,21,39,48,"11/23/13","1:45","Sat"
"11828",63,17,32,43,"11/23/13","1:50","Sat"
"11829",48,16,24,48,"11/23/13","1:55","Sat"
"11830",93,29,47,60,"11/23/13","2:00","Sat"
"11831",110,36,56,83,"11/23/13","2:05","Sat"
"11832",48,16,24,36,"11/23/13","2:10","Sat"
"11833",89,24,45,61,"11/23/13","2:15","Sat"
"11834",70,23,36,63,"11/23/13","2:20","Sat"
"11835",40,16,20,35,"11/23/13","2:25","Sat"
"11836",87,23,44,55,"11/23/13","2:30","Sat"
"11837",48,5,24,36,"11/23/13","2:35","Sat"
"11838",32,13,17,28,"11/23/13","2:40","Sat"
"11839",35,10,18,23,"11/23/13","2:45","Sat"
"11840",51,14,26,31,"11/23/13","2:50","Sat"
"11841",40,18,20,40,"11/23/13","2:55","Sat"
"11842",84,27,42,60,"11/23/13","3:00","Sat"
"11843",79,19,40,55,"11/23/13","3:05","Sat"
"11844",72,18,36,60,"11/23/13","3:10","Sat"
"11845",28,1,14,28,"11/23/13","3:15","Sat"
"11846",31,14,16,31,"11/23/13","3:20","Sat"
"11847",44,15,23,40,"11/23/13","3:25","Sat"
"11848",27,9,14,19,"11/23/13","3:30","Sat"
"11849",28,7,14,16,"11/23/13","3:35","Sat"
"11850",28,5,14,24,"11/23/13","3:40","Sat"
"11851",27,9,14,19,"11/23/13","3:45","Sat"
"11852",24,11,12,24,"11/23/13","3:50","Sat"
"11853",12,0,6,12,"11/23/13","3:55","Sat"
"11854",12,2,6,12,"11/23/13","4:00","Sat"
"11855",12,5,6,12,"11/23/13","4:05","Sat"
"11856",24,11,12,24,"11/23/13","4:10","Sat"
"11857",12,5,6,12,"11/23/13","4:15","Sat"
"11858",12,5,6,12,"11/23/13","4:20","Sat"
"11859",12,0,6,12,"11/23/13","4:25","Sat"
"11860",72,24,36,60,"11/23/13","4:30","Sat"
"11861",24,3,12,12,"11/23/13","4:35","Sat"
"11862",24,8,12,24,"11/23/13","4:40","Sat"
"11863",12,5,6,12,"11/23/13","4:45","Sat"
"11864",24,11,12,24,"11/23/13","4:50","Sat"
"11865",12,5,6,12,"11/23/13","4:55","Sat"
"11866",13,2,7,8,"11/23/13","5:00","Sat"
"11867",82,8,42,63,"11/23/13","5:05","Sat"
"11868",60,15,30,48,"11/23/13","5:10","Sat"
"11869",28,6,14,28,"11/23/13","5:15","Sat"
"11870",36,14,18,36,"11/23/13","5:20","Sat"
"11871",76,23,38,60,"11/23/13","5:25","Sat"
"11872",31,3,16,24,"11/23/13","5:30","Sat"
"11873",23,4,12,23,"11/23/13","5:35","Sat"
"11874",55,14,28,31,"11/23/13","5:40","Sat"
"11875",48,8,25,44,"11/23/13","5:45","Sat"
"11876",35,6,18,27,"11/23/13","5:50","Sat"
"11877",12,5,6,12,"11/23/13","5:55","Sat"
"11878",80,13,41,64,"11/23/13","6:00","Sat"
"11879",63,13,32,43,"11/23/13","6:05","Sat"
"11880",60,11,30,36,"11/23/13","6:10","Sat"
"11881",48,16,24,36,"11/23/13","6:15","Sat"
"11882",48,10,24,36,"11/23/13","6:20","Sat"
"11883",84,17,43,56,"11/23/13","6:25","Sat"
"11884",71,12,36,51,"11/23/13","6:30","Sat"
"11885",24,11,12,24,"11/23/13","6:35","Sat"
"11886",32,5,17,16,"11/23/13","6:40","Sat"
"11887",111,27,56,67,"11/23/13","6:45","Sat"
"11888",84,23,43,68,"11/23/13","6:50","Sat"
"11889",99,27,50,79,"11/23/13","6:55","Sat"
"11890",116,22,59,76,"11/23/13","7:00","Sat"
"11891",199,24,100,139,"11/23/13","7:05","Sat"
"11892",132,27,66,72,"11/23/13","7:10","Sat"
"11893",151,25,76,96,"11/23/13","7:15","Sat"
"11894",128,28,65,88,"11/23/13","7:20","Sat"
"11895",187,24,94,115,"11/23/13","7:25","Sat"
"11896",128,31,65,104,"11/23/13","7:30","Sat"
"11897",187,31,94,127,"11/23/13","7:35","Sat"
"11898",139,29,70,91,"11/23/13","7:40","Sat"
"11899",248,34,125,176,"11/23/13","7:45","Sat"
"11900",223,27,112,151,"11/23/13","7:50","Sat"
"11901",180,29,90,120,"11/23/13","7:55","Sat"
"11902",187,25,94,127,"11/23/13","8:00","Sat"
"11903",187,21,94,119,"11/23/13","8:05","Sat"
"11904",276,29,139,200,"11/23/13","8:10","Sat"
"11905",216,25,108,132,"11/23/13","8:15","Sat"
"11906",291,28,146,195,"11/23/13","8:20","Sat"
"11907",251,33,126,179,"11/23/13","8:25","Sat"
"11908",304,28,153,232,"11/23/13","8:30","Sat"
"11909",280,33,141,196,"11/23/13","8:35","Sat"
"11910",223,32,112,151,"11/23/13","8:40","Sat"
"11911",281,26,141,192,"11/23/13","8:45","Sat"
"11912",471,30,236,375,"11/23/13","8:50","Sat"
"11913",276,32,138,192,"11/23/13","8:55","Sat"
"11914",397,25,199,326,"11/23/13","9:00","Sat"
"11915",298,25,150,229,"11/23/13","9:05","Sat"
"11916",408,28,205,308,"11/23/13","9:10","Sat"
"11917",348,28,174,264,"11/23/13","9:15","Sat"
"11918",288,38,144,204,"11/23/13","9:20","Sat"
"11919",242,32,122,152,"11/23/13","9:25","Sat"
"11920",316,19,160,242,"11/23/13","9:30","Sat"
"11921",286,28,144,182,"11/23/13","9:35","Sat"
"11922",249,27,126,176,"11/23/13","9:40","Sat"
"11923",346,24,175,250,"11/23/13","9:45","Sat"
"11924",328,26,166,233,"11/23/13","9:50","Sat"
"11925",376,22,189,248,"11/23/13","9:55","Sat"
"11926",402,20,203,281,"11/23/13","10:00","Sat"
"11927",468,33,236,357,"11/23/13","10:05","Sat"
"11928",352,27,178,260,"11/23/13","10:10","Sat"
"11929",373,24,188,284,"11/23/13","10:15","Sat"
"11930",379,26,191,284,"11/23/13","10:20","Sat"
"11931",465,23,234,344,"11/23/13","10:25","Sat"
"11932",327,29,165,240,"11/23/13","10:30","Sat"
"11933",467,26,235,362,"11/23/13","10:35","Sat"
"11934",513,25,258,393,"11/23/13","10:40","Sat"
"11935",398,23,201,299,"11/23/13","10:45","Sat"
"11936",335,28,169,243,"11/23/13","10:50","Sat"
"11937",395,29,199,291,"11/23/13","10:55","Sat"
"11938",314,26,158,214,"11/23/13","11:00","Sat"
"11939",380,26,192,248,"11/23/13","11:05","Sat"
"11940",400,17,201,284,"11/23/13","11:10","Sat"
"11941",343,25,173,263,"11/23/13","11:15","Sat"
"11942",373,21,188,257,"11/23/13","11:20","Sat"
"11943",475,26,239,367,"11/23/13","11:25","Sat"
"11944",460,22,232,352,"11/23/13","11:30","Sat"
"11945",396,27,200,299,"11/23/13","11:35","Sat"
"11946",573,23,288,446,"11/23/13","11:40","Sat"
"11947",428,27,216,336,"11/23/13","11:45","Sat"
"11948",482,26,243,366,"11/23/13","11:50","Sat"
"11949",231,30,117,158,"11/23/13","11:55","Sat"
"11950",350,32,176,241,"11/23/13","12:00","Sat"
"11951",499,17,251,380,"11/23/13","12:05","Sat"
"11952",302,27,152,198,"11/23/13","12:10","Sat"
"11953",396,28,200,304,"11/23/13","12:15","Sat"
"11954",456,26,230,328,"11/23/13","12:20","Sat"
"11955",417,21,210,320,"11/23/13","12:25","Sat"
"11956",472,23,238,364,"11/23/13","12:30","Sat"
"11957",508,29,256,390,"11/23/13","12:35","Sat"
"11958",378,23,190,304,"11/23/13","12:40","Sat"
"11959",436,25,220,340,"11/23/13","12:45","Sat"
"11960",423,24,213,316,"11/23/13","12:50","Sat"
"11961",318,22,161,226,"11/23/13","12:55","Sat"
"11962",394,22,198,293,"11/23/13","13:00","Sat"
"11963",432,25,218,325,"11/23/13","13:05","Sat"
"11964",442,25,222,333,"11/23/13","13:10","Sat"
"11965",427,22,215,328,"11/23/13","13:15","Sat"
"11966",290,24,147,210,"11/23/13","13:20","Sat"
"11967",395,27,199,304,"11/23/13","13:25","Sat"
"11968",418,26,211,326,"11/23/13","13:30","Sat"
"11969",445,26,224,352,"11/23/13","13:35","Sat"
"11970",344,23,173,243,"11/23/13","13:40","Sat"
"11971",488,26,246,361,"11/23/13","13:45","Sat"
"11972",331,26,167,234,"11/23/13","13:50","Sat"
"11973",438,30,221,302,"11/23/13","13:55","Sat"
"11974",407,27,205,292,"11/23/13","14:00","Sat"
"11975",315,25,159,220,"11/23/13","14:05","Sat"
"11976",375,21,190,318,"11/23/13","14:10","Sat"
"11977",483,21,243,370,"11/23/13","14:15","Sat"
"11978",384,22,194,276,"11/23/13","14:20","Sat"
"11979",481,26,242,366,"11/23/13","14:25","Sat"
"11980",394,21,198,281,"11/23/13","14:30","Sat"
"11981",358,20,180,262,"11/23/13","14:35","Sat"
"11982",342,27,173,255,"11/23/13","14:40","Sat"
"11983",319,25,161,225,"11/23/13","14:45","Sat"
"11984",416,27,210,284,"11/23/13","14:50","Sat"
"11985",365,27,184,273,"11/23/13","14:55","Sat"
"11986",365,29,184,273,"11/23/13","15:00","Sat"
"11987",387,28,195,282,"11/23/13","15:05","Sat"
"11988",353,25,178,257,"11/23/13","15:10","Sat"
"11989",365,23,184,277,"11/23/13","15:15","Sat"
"11990",275,17,139,207,"11/23/13","15:20","Sat"
"11991",302,26,153,210,"11/23/13","15:25","Sat"
"11992",386,20,194,285,"11/23/13","15:30","Sat"
"11993",298,29,150,213,"11/23/13","15:35","Sat"
"11994",342,22,173,240,"11/23/13","15:40","Sat"
"11995",315,26,159,235,"11/23/13","15:45","Sat"
"11996",261,20,132,181,"11/23/13","15:50","Sat"
"11997",253,32,128,178,"11/23/13","15:55","Sat"
"11998",268,14,135,192,"11/23/13","16:00","Sat"
"11999",356,22,179,255,"11/23/13","16:05","Sat"
"12000",394,27,199,291,"11/23/13","16:10","Sat"
"12001",414,21,208,313,"11/23/13","16:15","Sat"
"12002",389,23,196,305,"11/23/13","16:20","Sat"
"12003",252,28,127,154,"11/23/13","16:25","Sat"
"12004",259,31,131,187,"11/23/13","16:30","Sat"
"12005",371,26,187,280,"11/23/13","16:35","Sat"
"12006",244,24,124,156,"11/23/13","16:40","Sat"
"12007",319,20,161,235,"11/23/13","16:45","Sat"
"12008",241,27,122,161,"11/23/13","16:50","Sat"
"12009",323,26,163,243,"11/23/13","16:55","Sat"
"12010",332,26,167,252,"11/23/13","17:00","Sat"
"12011",159,18,81,115,"11/23/13","17:05","Sat"
"12012",193,24,98,130,"11/23/13","17:10","Sat"
"12013",224,25,113,163,"11/23/13","17:15","Sat"
"12014",264,24,134,184,"11/23/13","17:20","Sat"
"12015",254,25,128,174,"11/23/13","17:25","Sat"
"12016",252,25,128,184,"11/23/13","17:30","Sat"
"12017",286,23,144,205,"11/23/13","17:35","Sat"
"12018",302,25,152,215,"11/23/13","17:40","Sat"
"12019",224,27,113,163,"11/23/13","17:45","Sat"
"12020",288,27,145,208,"11/23/13","17:50","Sat"
"12021",216,26,110,148,"11/23/13","17:55","Sat"
"12022",227,23,115,171,"11/23/13","18:00","Sat"
"12023",201,24,102,146,"11/23/13","18:05","Sat"
"12024",215,24,109,130,"11/23/13","18:10","Sat"
"12025",272,28,138,176,"11/23/13","18:15","Sat"
"12026",196,31,99,137,"11/23/13","18:20","Sat"
"12027",217,24,110,161,"11/23/13","18:25","Sat"
"12028",190,29,96,131,"11/23/13","18:30","Sat"
"12029",251,20,127,175,"11/23/13","18:35","Sat"
"12030",201,28,102,132,"11/23/13","18:40","Sat"
"12031",203,25,103,144,"11/23/13","18:45","Sat"
"12032",218,27,110,154,"11/23/13","18:50","Sat"
"12033",144,32,74,92,"11/23/13","18:55","Sat"
"12034",108,23,55,80,"11/23/13","19:00","Sat"
"12035",202,27,102,139,"11/23/13","19:05","Sat"
"12036",122,23,62,62,"11/23/13","19:10","Sat"
"12037",208,31,106,159,"11/23/13","19:15","Sat"
"12038",294,31,148,198,"11/23/13","19:20","Sat"
"12039",166,27,84,105,"11/23/13","19:25","Sat"
"12040",188,23,96,128,"11/23/13","19:30","Sat"
"12041",173,25,88,114,"11/23/13","19:35","Sat"
"12042",123,26,63,83,"11/23/13","19:40","Sat"
"12043",156,24,79,107,"11/23/13","19:45","Sat"
"12044",174,32,89,107,"11/23/13","19:50","Sat"
"12045",136,26,69,95,"11/23/13","19:55","Sat"
"12046",90,36,46,48,"11/23/13","20:00","Sat"
"12047",177,18,89,120,"11/23/13","20:05","Sat"
"12048",160,19,81,116,"11/23/13","20:10","Sat"
"12049",206,25,104,150,"11/23/13","20:15","Sat"
"12050",127,25,64,79,"11/23/13","20:20","Sat"
"12051",144,20,73,92,"11/23/13","20:25","Sat"
"12052",220,28,111,148,"11/23/13","20:30","Sat"
"12053",147,21,74,111,"11/23/13","20:35","Sat"
"12054",187,30,94,131,"11/23/13","20:40","Sat"
"12055",223,28,112,175,"11/23/13","20:45","Sat"
"12056",188,30,95,124,"11/23/13","20:50","Sat"
"12057",156,29,79,104,"11/23/13","20:55","Sat"
"12058",163,31,82,108,"11/23/13","21:00","Sat"
"12059",175,25,88,115,"11/23/13","21:05","Sat"
"12060",124,26,63,76,"11/23/13","21:10","Sat"
"12061",220,29,111,156,"11/23/13","21:15","Sat"
"12062",186,27,94,111,"11/23/13","21:20","Sat"
"12063",142,25,72,101,"11/23/13","21:25","Sat"
"12064",266,32,134,194,"11/23/13","21:30","Sat"
"12065",187,18,94,139,"11/23/13","21:35","Sat"
"12066",239,31,120,195,"11/23/13","21:40","Sat"
"12067",312,26,157,236,"11/23/13","21:45","Sat"
"12068",343,25,172,259,"11/23/13","21:50","Sat"
"12069",203,32,102,131,"11/23/13","21:55","Sat"
"12070",140,28,71,92,"11/23/13","22:00","Sat"
"12071",299,29,150,219,"11/23/13","22:05","Sat"
"12072",192,29,96,132,"11/23/13","22:10","Sat"
"12073",316,28,159,239,"11/23/13","22:15","Sat"
"12074",212,24,107,140,"11/23/13","22:20","Sat"
"12075",316,27,159,228,"11/23/13","22:25","Sat"
"12076",447,25,224,343,"11/23/13","22:30","Sat"
"12077",273,28,137,184,"11/23/13","22:35","Sat"
"12078",174,30,87,110,"11/23/13","22:40","Sat"
"12079",196,31,99,143,"11/23/13","22:45","Sat"
"12080",120,26,60,72,"11/23/13","22:50","Sat"
"12081",103,35,52,60,"11/23/13","22:55","Sat"
"12082",131,21,66,107,"11/23/13","23:00","Sat"
"12083",148,31,75,107,"11/23/13","23:05","Sat"
"12084",165,32,83,105,"11/23/13","23:10","Sat"
"12085",116,22,59,92,"11/23/13","23:15","Sat"
"12086",106,20,54,82,"11/23/13","23:20","Sat"
"12087",132,26,66,96,"11/23/13","23:25","Sat"
"12088",160,33,81,112,"11/23/13","23:30","Sat"
"12089",155,28,78,111,"11/23/13","23:35","Sat"
"12090",167,28,84,107,"11/23/13","23:40","Sat"
"12091",175,25,88,115,"11/23/13","23:45","Sat"
"12092",92,11,47,64,"11/23/13","23:50","Sat"
"12093",76,19,39,52,"11/23/13","23:55","Sat"
"12094",151,28,76,91,"11/24/13","0:00","Sun"
"12095",91,22,46,60,"11/24/13","0:05","Sun"
"12096",91,25,46,79,"11/24/13","0:10","Sun"
"12097",108,27,55,68,"11/24/13","0:15","Sun"
"12098",143,24,72,87,"11/24/13","0:20","Sun"
"12099",72,22,36,60,"11/24/13","0:25","Sun"
"12100",120,14,60,84,"11/24/13","0:30","Sun"
"12101",112,26,57,88,"11/24/13","0:35","Sun"
"12102",100,26,51,72,"11/24/13","0:40","Sun"
"12103",123,33,62,79,"11/24/13","0:45","Sun"
"12104",84,16,42,60,"11/24/13","0:50","Sun"
"12105",36,16,18,36,"11/24/13","0:55","Sun"
"12106",124,27,63,76,"11/24/13","1:00","Sun"
"12107",72,27,36,60,"11/24/13","1:05","Sun"
"12108",62,16,31,48,"11/24/13","1:10","Sun"
"12109",105,26,53,84,"11/24/13","1:15","Sun"
"12110",64,20,33,48,"11/24/13","1:20","Sun"
"12111",87,26,44,67,"11/24/13","1:25","Sun"
"12112",12,5,6,12,"11/24/13","1:30","Sun"
"12113",44,10,23,28,"11/24/13","1:35","Sun"
"12114",52,13,27,40,"11/24/13","1:40","Sun"
"12115",79,15,40,55,"11/24/13","1:45","Sun"
"12116",91,20,46,72,"11/24/13","1:50","Sun"
"12117",31,14,16,31,"11/24/13","1:55","Sun"
"12118",60,16,31,44,"11/24/13","2:00","Sun"
"12119",83,14,42,63,"11/24/13","2:05","Sun"
"12120",148,14,75,100,"11/24/13","2:10","Sun"
"12121",31,7,16,31,"11/24/13","2:15","Sun"
"12122",112,20,57,76,"11/24/13","2:20","Sun"
"12123",91,14,46,55,"11/24/13","2:25","Sun"
"12124",56,10,29,40,"11/24/13","2:30","Sun"
"12125",108,22,54,72,"11/24/13","2:35","Sun"
"12126",43,8,22,24,"11/24/13","2:40","Sun"
"12127",43,11,22,31,"11/24/13","2:45","Sun"
"12128",52,7,27,40,"11/24/13","2:50","Sun"
"12129",67,18,34,55,"11/24/13","2:55","Sun"
"12130",48,13,24,36,"11/24/13","3:00","Sun"
"12131",32,12,17,28,"11/24/13","3:05","Sun"
"12132",43,7,22,24,"11/24/13","3:10","Sun"
"12133",43,9,22,31,"11/24/13","3:15","Sun"
"12134",40,11,20,40,"11/24/13","3:20","Sun"
"12135",19,7,10,19,"11/24/13","3:25","Sun"
"12136",24,8,12,24,"11/24/13","3:30","Sun"
"12137",24,3,12,12,"11/24/13","3:35","Sun"
"12138",52,6,27,28,"11/24/13","3:40","Sun"
"12139",43,8,22,31,"11/24/13","3:45","Sun"
"12140",0,0,0,0,"11/24/13","3:50","Sun"
"12141",32,12,17,28,"11/24/13","3:55","Sun"
"12142",43,13,22,36,"11/24/13","4:00","Sun"
"12143",19,9,10,19,"11/24/13","4:05","Sun"
"12144",12,5,6,12,"11/24/13","4:10","Sun"
"12145",0,0,0,0,"11/24/13","4:15","Sun"
"12146",24,8,12,24,"11/24/13","4:20","Sun"
"12147",12,5,6,12,"11/24/13","4:25","Sun"
"12148",48,9,24,36,"11/24/13","4:30","Sun"
"12149",36,5,18,24,"11/24/13","4:35","Sun"
"12150",24,8,12,24,"11/24/13","4:40","Sun"
"12151",28,11,14,28,"11/24/13","4:45","Sun"
"12152",36,6,18,24,"11/24/13","4:50","Sun"
"12153",36,13,18,36,"11/24/13","4:55","Sun"
"12154",43,17,22,43,"11/24/13","5:00","Sun"
"12155",12,5,6,12,"11/24/13","5:05","Sun"
"12156",20,4,11,16,"11/24/13","5:10","Sun"
"12157",27,7,14,19,"11/24/13","5:15","Sun"
"12158",16,7,8,16,"11/24/13","5:20","Sun"
"12159",31,14,16,31,"11/24/13","5:25","Sun"
"12160",16,4,8,16,"11/24/13","5:30","Sun"
"12161",19,6,10,19,"11/24/13","5:35","Sun"
"12162",0,0,0,0,"11/24/13","5:40","Sun"
"12163",12,1,6,12,"11/24/13","5:45","Sun"
"12164",20,6,11,16,"11/24/13","5:50","Sun"
"12165",55,6,28,36,"11/24/13","5:55","Sun"
"12166",43,6,22,31,"11/24/13","6:00","Sun"
"12167",24,5,12,24,"11/24/13","6:05","Sun"
"12168",44,11,23,28,"11/24/13","6:10","Sun"
"12169",55,13,28,47,"11/24/13","6:15","Sun"
"12170",31,9,16,31,"11/24/13","6:20","Sun"
"12171",96,11,48,60,"11/24/13","6:25","Sun"
"12172",24,3,12,24,"11/24/13","6:30","Sun"
"12173",72,12,36,48,"11/24/13","6:35","Sun"
"12174",48,6,24,24,"11/24/13","6:40","Sun"
"12175",24,4,12,24,"11/24/13","6:45","Sun"
"12176",76,15,38,52,"11/24/13","6:50","Sun"
"12177",60,15,30,48,"11/24/13","6:55","Sun"
"12178",84,18,42,60,"11/24/13","7:00","Sun"
"12179",60,18,30,48,"11/24/13","7:05","Sun"
"12180",28,9,15,24,"11/24/13","7:10","Sun"
"12181",55,16,28,48,"11/24/13","7:15","Sun"
"12182",40,13,20,36,"11/24/13","7:20","Sun"
"12183",75,24,38,55,"11/24/13","7:25","Sun"
"12184",52,10,27,40,"11/24/13","7:30","Sun"
"12185",24,9,12,24,"11/24/13","7:35","Sun"
"12186",139,16,70,103,"11/24/13","7:40","Sun"
"12187",64,17,33,40,"11/24/13","7:45","Sun"
"12188",79,23,40,67,"11/24/13","7:50","Sun"
"12189",52,15,26,40,"11/24/13","7:55","Sun"
"12190",67,17,34,55,"11/24/13","8:00","Sun"
"12191",68,21,35,52,"11/24/13","8:05","Sun"
"12192",96,17,48,72,"11/24/13","8:10","Sun"
"12193",120,31,60,72,"11/24/13","8:15","Sun"
"12194",91,25,46,72,"11/24/13","8:20","Sun"
"12195",104,22,53,64,"11/24/13","8:25","Sun"
"12196",107,21,54,75,"11/24/13","8:30","Sun"
"12197",64,20,32,52,"11/24/13","8:35","Sun"
"12198",108,11,55,68,"11/24/13","8:40","Sun"
"12199",159,22,80,111,"11/24/13","8:45","Sun"
"12200",96,23,48,60,"11/24/13","8:50","Sun"
"12201",84,18,43,56,"11/24/13","8:55","Sun"
"12202",110,26,56,71,"11/24/13","9:00","Sun"
"12203",105,21,53,72,"11/24/13","9:05","Sun"
"12204",119,18,60,87,"11/24/13","9:10","Sun"
"12205",51,6,26,31,"11/24/13","9:15","Sun"
"12206",68,7,35,52,"11/24/13","9:20","Sun"
"12207",88,17,45,52,"11/24/13","9:25","Sun"
"12208",155,26,78,99,"11/24/13","9:30","Sun"
"12209",52,13,27,40,"11/24/13","9:35","Sun"
"12210",156,29,78,108,"11/24/13","9:40","Sun"
"12211",188,29,95,136,"11/24/13","9:45","Sun"
"12212",135,24,68,91,"11/24/13","9:50","Sun"
"12213",91,25,46,67,"11/24/13","9:55","Sun"
"12214",145,24,73,104,"11/24/13","10:00","Sun"
"12215",151,32,76,103,"11/24/13","10:05","Sun"
"12216",132,28,66,84,"11/24/13","10:10","Sun"
"12217",156,31,78,96,"11/24/13","10:15","Sun"
"12218",144,30,72,84,"11/24/13","10:20","Sun"
"12219",127,21,64,83,"11/24/13","10:25","Sun"
"12220",157,32,79,105,"11/24/13","10:30","Sun"
"12221",289,27,145,217,"11/24/13","10:35","Sun"
"12222",218,32,110,158,"11/24/13","10:40","Sun"
"12223",204,25,102,132,"11/24/13","10:45","Sun"
"12224",220,25,111,148,"11/24/13","10:50","Sun"
"12225",205,35,103,137,"11/24/13","10:55","Sun"
"12226",126,25,65,82,"11/24/13","11:00","Sun"
"12227",160,29,81,95,"11/24/13","11:05","Sun"
"12228",131,25,67,91,"11/24/13","11:10","Sun"
"12229",158,38,80,109,"11/24/13","11:15","Sun"
"12230",213,29,108,145,"11/24/13","11:20","Sun"
"12231",126,31,65,82,"11/24/13","11:25","Sun"
"12232",161,29,82,114,"11/24/13","11:30","Sun"
"12233",169,30,86,104,"11/24/13","11:35","Sun"
"12234",240,24,121,160,"11/24/13","11:40","Sun"
"12235",171,26,87,103,"11/24/13","11:45","Sun"
"12236",199,28,101,131,"11/24/13","11:50","Sun"
"12237",133,26,68,86,"11/24/13","11:55","Sun"
"12238",175,29,89,122,"11/24/13","12:00","Sun"
"12239",144,35,74,101,"11/24/13","12:05","Sun"
