Year,Direction,Speed,Temperature,SeaLevelPressure
2.01403E+11,30,2,32,1017.9
2.01403E+11,90,6,31,1017.3
2.01403E+11,120,3,31,1017.3
2.01403E+11,110,8,31,1016.6
2.01403E+11,110,9,31,1015.6
2.01403E+11,110,13,32,1013.2
2.01403E+11,110,16,34,1010.5
2.01403E+11,120,21,34,1007.8
2.01403E+11,120,18,35,1005.8
2.01403E+11,140,26,37,1003.4
2.01403E+11,140,20,39,1001
2.01403E+11,240,22,47,1001.7
2.01403E+11,240,21,42,1003.4
2.01403E+11,250,20,40,1005.1
2.01403E+11,250,20,38,1007.1
2.01403E+11,290,31,37,1008.5
2.01403E+11,280,22,36,1009.8
2.01403E+11,280,22,36,1012.5
2.01403E+11,280,23,37,1013.2
2.01403E+11,290,15,37,1014.2
2.01403E+11,280,18,38,1014.9
2.01403E+11,270,20,38,1015.6
2.01403E+11,270,16,37,1016.3
2.01403E+11,270,17,35,1016.9
2.01403E+11,250,14,35,1017.9
2.01403E+11,240,10,34,1018.3
2.01403E+11,230,13,34,1018.6
2.01403E+11,240,13,34,1018.6
2.01403E+11,300,25,33,1018.6
2.01403E+11,290,16,31,1019.3
2.01403E+11,300,21,29,1019.3
2.01403E+11,290,22,26,1020.3
2.01403E+11,290,18,26,1021
2.01403E+11,300,24,26,1021
2.01403E+11,310,23,25,1021.7
2.01403E+11,320,22,24,1022.4
2.01403E+11,320,22,23,1023.7
2.01403E+11,330,22,22,1023.7
2.01403E+11,330,18,22,1024
2.01403E+11,310,18,21,1024.4
2.01403E+11,320,18,21,1024.7
2.01403E+11,320,16,20,1024.7
2.01403E+11,310,18,21,1024.4
2.01403E+11,300,17,20,1024.4
2.01403E+11,310,15,20,1024.4
2.01403E+11,290,18,21,1024
2.01403E+11,290,20,21,1024
2.01403E+11,270,16,21,1024.4
2.01403E+11,280,18,21,1024.4
2.01403E+11,270,15,22,1024.7
2.01403E+11,290,23,22,1025.1
2.01403E+11,310,25,22,1025.4
2.01403E+11,310,25,21,1025.4
2.01403E+11,310,22,21,1025.7
2.01403E+11,300,17,21,1025.7
2.01403E+11,300,17,20,1025.7
2.01403E+11,300,16,20,1025.7
2.01403E+11,270,13,19,1025.7
2.01403E+11,270,13,19,1026.1
2.01403E+11,270,11,19,1026.1
2.01403E+11,260,10,20,1026.1
2.01403E+11,260,14,20,1026.1
2.01403E+11,290,18,20,1025.7
2.01403E+11,250,10,20,1026.1
2.01403E+11,290,13,21,1025.4
2.01403E+11,250,13,22,1025.1
2.01403E+11,270,15,23,1024
2.01403E+11,270,16,24,1023.4
2.01403E+11,290,11,24,1022.7
2.01403E+11,250,11,24,1022.4
2.01403E+11,240,13,24,1021.7
2.01403E+11,240,8,24,1021.3
2.01403E+11,240,6,24,1021.3
2.01403E+11,260,8,23,1021.3
2.01403E+11,220,6,22,1021.3
2.01403E+11,200,8,23,1020.7
2.01403E+11,190,8,22,1020.3
2.01403E+11,190,10,22,1020
2.01403E+11,180,9,22,1019.3
2.01403E+11,170,7,22,1018.6
2.01403E+11,180,10,22,1017.6
2.01403E+11,180,9,22,1017.6
2.01403E+11,190,11,22,1017.6
2.01403E+11,180,9,22,1017.3
2.01403E+11,170,9,22,1016.9
2.01403E+11,170,9,24,1016.6
2.01403E+11,180,9,26,1016.3
2.01403E+11,220,13,28,1015.9
2.01403E+11,220,13,29,1015.6
2.01403E+11,190,11,32,1014.6
2.01403E+11,170,18,35,1013.5
2.01403E+11,240,15,36,1013.2
2.01403E+11,250,9,36,1012.9
2.01403E+11,270,9,36,1012.5
2.01403E+11,250,15,36,1012.5
2.01403E+11,250,13,35,1013.2
2.01403E+11,280,17,29,1013.9
2.01403E+11,270,10,29,1014.6
2.01403E+11,300,18,28,1014.9
2.01403E+11,310,20,28,1015.9
2.01403E+11,320,15,28,1016.3
2.01403E+11,300,21,27,1016.6
2.01403E+11,310,23,24,1017.3
2.01403E+11,300,24,24,1017.6
2.01403E+11,280,16,22,1017.9
2.01403E+11,270,15,21,1018.6
2.01403E+11,270,21,20,1019.3
2.01403E+11,270,17,18,1020
2.01403E+11,280,18,20,1020.7
2.01403E+11,300,22,20,1021.7
2.01403E+11,320,23,20,1022.4
2.01403E+11,310,21,20,1023.4
2.01403E+11,290,17,20,1023.7
2.01403E+11,300,21,20,1023.4
2.01403E+11,280,26,21,1023.4
2.01403E+11,290,24,21,1023.4
2.01403E+11,260,21,22,1023.4
2.01403E+11,290,23,22,1023.4
2.01403E+11,280,21,23,1024
2.01403E+11,260,21,23,1024.4
2.01403E+11,260,15,23,1025.1
2.01403E+11,240,14,22,1025.7
2.01403E+11,230,14,22,1025.7
2.01403E+11,240,14,22,1026.1
2.01403E+11,240,10,22,1026.1
2.01403E+11,230,10,20,1026.8
2.01403E+11,230,8,20,1027.4
2.01403E+11,220,10,19,1027.4
2.01403E+11,210,10,19,1027.1
2.01403E+11,190,9,18,1026.4
2.01403E+11,180,9,18,1027.4
2.01403E+11,160,10,18,1026.8
2.01403E+11,170,8,19,1027.4
2.01403E+11,150,8,22,1026.8
2.01403E+11,140,15,26,1025.4
2.01403E+11,140,11,27,1025.4
2.01403E+11,140,13,31,1024
2.01403E+11,140,5,35,1023
2.01403E+11,150,7,37,1022.4
2.01403E+11,160,6,40,1021
2.01403E+11,140,10,42,1019.3
2.01403E+11,150,10,44,1018.6
2.01403E+11,130,9,42,1017.6
2.01403E+11,120,7,44,1017.3
2.01403E+11,100,6,44,1016.6
2.01403E+11,140,10,44,1016.3
2.01403E+11,150,9,44,1015.9
2.01403E+11,180,16,45,1015.6
2.01403E+11,140,11,42,1014.6
2.01403E+11,130,10,40,1013.9
2.01403E+11,160,15,42,1012.9
2.01403E+11,140,9,42,1011.9
2.01403E+11,130,10,38,1009.1
2.01403E+11,160,8,40,1008.8
2.01403E+11,170,16,46,1008.5
2.01403E+11,160,16,46,1007.8
2.01403E+11,180,20,50,1007.5
2.01403E+11,170,20,51,1006.8
2.01403E+11,170,15,53,1006.4
2.01403E+11,180,16,55,1006.4
2.01403E+11,230,14,56,1007.1
2.01403E+11,240,15,56,1007.1
2.01403E+11,240,13,57,1007.1
2.01403E+11,280,20,55,1007.5
2.01403E+11,250,29,52,1009.1
2.01403E+11,250,20,48,1011.9
2.01403E+11,260,21,47,1013.2
2.01403E+11,260,20,45,1016.3
2.01403E+11,300,24,40,1019.3
2.01403E+11,290,15,39,1021
2.01403E+11,280,13,39,1022
2.01403E+11,280,11,39,1023.4
2.01403E+11,280,9,38,1023.4
2.01403E+11,280,7,38,1024
2.01403E+11,280,3,38,1023.7
2.01403E+11,210,3,38,1024
2.01403E+11,230,1,38,1024.4
2.01403E+11,50,2,37,1024.4
2.01403E+11,10,6,36,1025.1
2.01403E+11,60,15,35,1024.4
2.01403E+11,60,11,34,1024.7
2.01403E+11,70,16,35,1024.7
2.01403E+11,60,15,34,1024
2.01403E+11,40,17,34,1023.7
2.01403E+11,40,20,33,1023.4
2.01403E+11,30,21,34,1021.7
2.01403E+11,40,21,34,1020.7
2.01403E+11,30,20,34,1019.6
2.01403E+11,30,21,34,1018.6
2.01403E+11,40,21,34,1018.3
2.01403E+11,30,25,33,1018.3
2.01403E+11,20,28,33,1016.9
2.01403E+11,330,24,31,1013.5
2.01403E+11,330,26,31,1013.2
2.01403E+11,340,25,32,1013.9
2.01403E+11,340,28,32,1014.2
2.01403E+11,330,25,32,1014.9
2.01403E+11,340,24,31,1015.2
2.01403E+11,330,17,32,1016.3
2.01403E+11,320,11,33,1016.3
2.01403E+11,290,10,33,1015.9
2.01403E+11,290,11,34,1015.9
2.01403E+11,290,10,35,1015.6
2.01403E+11,290,11,35,1015.2
2.01403E+11,290,8,36,1015.6
2.01403E+11,280,3,36,1016.3
2.01403E+11,330,2,35,1017.3
2.01403E+11,50,2,35,1017.6
2.01403E+11,***,0,35,1017.9
2.01403E+11,10,5,36,1018.3
2.01403E+11,270,6,35,1018.6
2.01403E+11,260,5,34,1019
2.01403E+11,230,3,33,1019.6
2.01403E+11,260,3,34,1019.6
2.01403E+11,360,7,36,1019.3
2.01403E+11,320,10,35,1020
2.01403E+11,290,8,34,1020.7
2.01403E+11,240,6,31,1021.3
2.01403E+11,260,7,30,1022
2.01403E+11,250,7,31,1022.7
2.01403E+11,280,7,33,1023.4
2.01403E+11,280,8,35,1024
2.01403E+11,280,8,34,1024
2.01403E+11,290,8,34,1024
2.01403E+11,300,7,34,1023.7
2.01403E+11,300,5,35,1024
2.01403E+11,300,3,36,1023.7
2.01403E+11,310,5,38,1023.4
2.01403E+11,300,5,37,1023.4
2.01403E+11,70,1,40,1023.4
2.01403E+11,100,2,41,1023.4
2.01404E+11,100,3,41,1023
2.01404E+11,170,2,39,1023.4
2.01404E+11,120,3,34,1023.4
2.01404E+11,140,6,36,1023.4
2.01404E+11,170,3,38,1023.7
2.01404E+11,150,9,39,1022.4
2.01404E+11,190,6,38,1022.4
2.01404E+11,180,1,36,1021.7
2.01404E+11,190,2,35,1021.7
2.01404E+11,150,6,34,1021
2.01404E+11,150,3,34,1021.3
2.01404E+11,110,6,34,1021.3
2.01404E+11,110,7,33,1021.3
2.01404E+11,110,9,38,1021
2.01404E+11,70,9,37,1020.3
2.01404E+11,70,13,37,1019
2.01404E+11,60,11,36,1018.3
2.01404E+11,80,10,43,1016.9
2.01404E+11,80,15,45,1014.9
2.01404E+11,90,13,40,1013.2
2.01404E+11,100,14,48,1011.9
2.01404E+11,100,15,49,1010.5
2.01404E+11,70,8,46,1010.5
2.01404E+11,70,10,45,1010.2
2.01404E+11,100,17,55,1009.1
2.01404E+11,230,9,56,1010.8
2.01404E+11,230,11,55,1011.9
2.01404E+11,250,11,53,1012.9
2.01404E+11,280,11,47,1014.6
2.01404E+11,260,8,44,1015.2
2.01404E+11,270,13,42,1015.6
2.01404E+11,260,9,41,1016.9
2.01404E+11,260,14,41,1017.6
2.01404E+11,270,15,37,1018.3
2.01404E+11,270,9,37,1018.3
2.01404E+11,250,7,37,1019.3
2.01404E+11,250,8,36,1019.3
2.01404E+11,270,8,37,1019.6
2.01404E+11,280,11,38,1020.7
2.01404E+11,250,14,41,1020.7
2.01404E+11,320,10,42,1020.7
2.01404E+11,340,21,35,1020.3
2.01404E+11,340,20,36,1020.7
2.01404E+11,340,18,36,1020.3
2.01404E+11,330,18,38,1020.3
2.01404E+11,340,18,38,1020.3
2.01404E+11,330,16,39,1020.7
2.01404E+11,300,11,43,1021.3
2.01404E+11,300,11,42,1021.7
2.01404E+11,300,8,41,1022
2.01404E+11,260,7,40,1022.7
2.01404E+11,290,8,40,1023.4
2.01404E+11,300,9,38,1024
2.01404E+11,290,8,36,1024.4
2.01404E+11,330,11,35,1024.4
2.01404E+11,320,10,35,1024
2.01404E+11,240,5,31,1024
2.01404E+11,240,3,31,1024.4
2.01404E+11,240,2,30,1024.4
2.01404E+11,230,6,29,1024.4
2.01404E+11,270,3,33,1025.1
2.01404E+11,320,5,33,1025.4
2.01404E+11,30,6,33,1025.1
2.01404E+11,60,8,33,1025.1
2.01404E+11,40,10,32,1024.7
2.01404E+11,50,11,32,1024.4
2.01404E+11,60,14,32,1023.7
2.01404E+11,60,15,32,1022.7
2.01404E+11,60,18,33,1021.3
2.01404E+11,70,17,33,1021
2.01404E+11,70,18,33,1020.3
2.01404E+11,80,8,35,1020
2.01404E+11,60,14,34,1020.3
2.01404E+11,80,11,34,1020.3
2.01404E+11,80,13,35,1020.3
2.01404E+11,60,16,35,1019.3
2.01404E+11,70,22,35,1018.6
2.01404E+11,70,13,35,1017.9
2.01404E+11,40,14,35,1016.9
2.01404E+11,50,18,34,1015.6
2.01404E+11,60,18,34,1014.6
2.01404E+11,60,16,34,1013.9
2.01404E+11,60,13,35,1013.2
2.01404E+11,50,17,35,1012.5
2.01404E+11,60,18,36,1011.5
2.01404E+11,90,15,40,1010.5
2.01404E+11,90,15,41,1009.5
2.01404E+11,110,16,45,1008.1
2.01404E+11,120,16,48,1006.8
2.01404E+11,130,21,51,1005.1
2.01404E+11,130,17,49,1003.4
2.01404E+11,130,22,47,999.3
2.01404E+11,130,14,47,999
2.01404E+11,160,20,49,999.3
2.01404E+11,160,17,51,999
2.01404E+11,180,22,52,1000.3
2.01404E+11,180,18,51,1001.4
2.01404E+11,260,23,50,1003
2.01404E+11,250,16,46,1003.4
2.01404E+11,240,29,44,1003.4
2.01404E+11,250,28,44,1004.4
2.01404E+11,260,29,43,1004.4
2.01404E+11,240,16,42,1005.8
2.01404E+11,250,20,41,1006.1
2.01404E+11,240,21,40,1006.4
2.01404E+11,240,21,39,1007.5
2.01404E+11,250,22,39,1007.8
2.01404E+11,260,15,36,1009.1
2.01404E+11,260,18,37,1009.5
2.01404E+11,270,25,36,1010.5
2.01404E+11,260,22,36,1012.2
2.01404E+11,260,22,35,1013.5
2.01404E+11,270,23,35,1014.6
2.01404E+11,260,21,35,1014.9
2.01404E+11,280,23,37,1015.9
2.01404E+11,280,18,37,1016.3
2.01404E+11,260,23,38,1016.6
2.01404E+11,280,17,39,1017.6
2.01404E+11,270,20,38,1018.6
2.01404E+11,280,13,37,1019.6
2.01404E+11,270,15,37,1020.7
2.01404E+11,270,11,36,1021
2.01404E+11,270,9,35,1021.3
2.01404E+11,250,8,33,1022
2.01404E+11,250,8,33,1022.4
2.01404E+11,250,8,32,1022.4
2.01404E+11,260,9,33,1022
2.01404E+11,250,8,33,1022.4
2.01404E+11,240,8,32,1023
2.01404E+11,230,7,32,1023.4
2.01404E+11,210,7,31,1023.7
2.01404E+11,230,7,34,1024.4
2.01404E+11,240,8,35,1024.4
2.01404E+11,10,3,38,1024.4
2.01404E+11,50,6,37,1024.4
2.01404E+11,60,7,37,1024
2.01404E+11,50,5,38,1024
2.01404E+11,20,5,37,1023.7
2.01404E+11,70,3,38,1023.4
2.01404E+11,80,5,38,1022.7
2.01404E+11,70,6,37,1022
2.01404E+11,100,3,38,1021.7
2.01404E+11,60,7,37,1021.3
2.01404E+11,70,5,37,1021.3
2.01404E+11,90,3,37,1022.4
2.01404E+11,110,3,37,1022
2.01404E+11,90,5,36,1021.3
2.01404E+11,110,5,36,1020.7
2.01404E+11,***,0,36,1020.7
2.01404E+11,90,5,35,1019.6
2.01404E+11,110,5,34,1019.3
2.01404E+11,110,1,35,1019
2.01404E+11,110,7,37,1018.6
2.01404E+11,120,7,40,1017.3
2.01404E+11,120,14,42,1017.3
2.01404E+11,130,13,42,1017.6
2.01404E+11,140,13,45,1016.6
2.01404E+11,140,14,46,1016.6
2.01404E+11,130,10,48,1015.6
2.01404E+11,130,9,49,1014.9
2.01404E+11,120,13,51,1014.2
2.01404E+11,140,14,52,1013.9
2.01404E+11,160,16,47,1013.5
2.01404E+11,140,17,42,1012.9
2.01404E+11,140,21,42,1011.2
2.01404E+11,130,18,42,1009.8
2.01404E+11,110,22,39,1007.1
2.01404E+11,100,15,40,1005.8
2.01404E+11,90,9,40,1003.7
2.01404E+11,50,17,37,1001
2.01404E+11,70,17,36,998.3
2.01404E+11,60,26,36,993.9
2.01404E+11,60,10,37,995.3
2.01404E+11,70,9,37,993.9
2.01404E+11,290,2,37,992.6
2.01404E+11,280,2,38,991.9
2.01404E+11,170,2,38,991.2
2.01404E+11,170,6,46,991.2
2.01404E+11,260,18,50,992.2
2.01404E+11,270,14,40,994.9
2.01404E+11,270,16,40,995.9
2.01404E+11,270,18,40,997.3
2.01404E+11,260,20,40,998.6
2.01404E+11,270,22,41,999.3
2.01404E+11,280,18,43,1000.3
2.01404E+11,270,20,43,1000.7
2.01404E+11,300,22,45,1001.7
2.01404E+11,300,16,46,1003
2.01404E+11,290,9,46,1003.7
2.01404E+11,290,10,45,1005.1
2.01404E+11,260,8,44,1006.1
2.01404E+11,240,7,43,1006.4
2.01404E+11,240,9,43,1006.4
2.01404E+11,230,9,41,1006.4
2.01404E+11,240,9,41,1006.4
2.01404E+11,280,11,42,1006.4
2.01404E+11,290,13,41,1006.4
2.01404E+11,320,13,39,1007.5
2.01404E+11,320,9,38,1008.5
2.01404E+11,270,6,37,1008.8
2.01404E+11,280,6,36,1010.2
2.01404E+11,290,7,37,1011.5
2.01404E+11,330,11,37,1012.2
2.01404E+11,340,9,36,1012.9
2.01404E+11,350,8,36,1014.2
2.01404E+11,340,5,36,1014.6
2.01404E+11,320,2,37,1014.6
2.01404E+11,340,8,36,1014.9
2.01404E+11,350,6,37,1014.9
2.01404E+11,350,9,40,1014.6
2.01404E+11,340,10,42,1014.6
2.01404E+11,300,13,46,1014.6
2.01404E+11,330,8,43,1014.9
2.01404E+11,300,5,44,1014.9
2.01404E+11,240,8,43,1015.6
2.01404E+11,240,10,44,1016.3
2.01404E+11,240,11,43,1016.3
2.01404E+11,230,11,42,1016.6
2.01404E+11,230,10,41,1016.6
2.01404E+11,220,10,40,1015.9
2.01404E+11,220,10,40,1015.6
2.01404E+11,210,13,40,1015.2
2.01404E+11,180,11,41,1015.2
2.01404E+11,180,13,41,1015.2
2.01404E+11,180,15,43,1015.2
2.01404E+11,180,17,46,1015.2
2.01404E+11,190,21,49,1014.6
2.01404E+11,220,17,53,1013.9
2.01404E+11,220,20,55,1013.5
2.01404E+11,200,16,58,1012.2
2.01404E+11,190,20,63,1010.5
2.01404E+11,190,25,67,1009.5
2.01404E+11,210,22,69,1008.1
2.01404E+11,200,21,70,1007.1
2.01404E+11,200,21,71,1006.1
2.01404E+11,190,15,71,1005.4
2.01404E+11,230,16,70,1006.1
2.01404E+11,240,14,69,1006.4
2.01404E+11,260,20,69,1007.8
2.01404E+11,260,16,64,1009.5
2.01404E+11,310,20,****,1011.2
2.01404E+11,270,8,50,1011.9
2.01404E+11,250,10,51,1012.5
2.01404E+11,250,8,52,1012.5
2.01404E+11,260,7,52,1013.2
2.01404E+11,320,7,42,1013.9
2.01404E+11,***,0,43,1014.9
2.01404E+11,250,6,49,1015.6
2.01404E+11,260,7,48,1016.6
2.01404E+11,300,8,47,1017.6
2.01404E+11,280,6,48,1017.3
2.01404E+11,340,8,44,1017.9
2.01404E+11,350,7,42,1018.3
2.01404E+11,340,6,43,1018.6
2.01404E+11,10,9,39,1017.9
2.01404E+11,90,5,41,1017.9
2.01404E+11,***,0,41,1017.3
2.01404E+11,90,2,43,1017.3
2.01404E+11,***,0,43,1017.6
2.01404E+11,100,5,43,1017.3
2.01404E+11,100,1,45,1017.3
2.01404E+11,100,5,44,1017.3
2.01404E+11,150,2,46,1017.9
2.01404E+11,170,2,46,1018.3
2.01404E+11,170,3,45,1018.3
2.01404E+11,160,2,47,1018.3
2.01404E+11,220,2,43,1018.6
2.01404E+11,180,2,42,1018.6
2.01404E+11,190,7,48,1019
2.01404E+11,170,5,46,1018.6
2.01404E+11,180,9,44,1019.6
2.01404E+11,180,8,44,1020
2.01404E+11,180,8,44,1021.3
2.01404E+11,210,6,47,1021.7
2.01404E+11,230,8,49,1022
2.01404E+11,260,7,52,1022.7
2.01404E+11,30,9,43,1022.7
2.01404E+11,20,2,43,1023
2.01404E+11,30,3,43,1022.7
2.01404E+11,70,2,45,1022.7
2.01404E+11,80,6,43,1022
2.01404E+11,20,6,42,1021.3
2.01404E+11,30,7,41,1021
2.01404E+11,30,7,41,1021
2.01404E+11,40,10,43,1020.3
2.01404E+11,60,9,44,1020.3
2.01404E+11,50,10,44,1020.3
2.01404E+11,90,5,43,1019.3
2.01404E+11,50,11,41,1019.3
2.01404E+11,70,13,43,1019
2.01404E+11,100,14,41,1016.9
2.01404E+11,70,16,41,1017.3
2.01404E+11,80,21,42,1015.9
2.01404E+11,50,15,40,1015.2
2.01404E+11,30,10,40,1014.6
2.01404E+11,80,8,41,1013.5
2.01404E+11,120,10,49,1012.5
2.01404E+11,90,2,51,1012.9
2.01404E+11,70,1,46,1012.5
2.01404E+11,30,5,51,1012.5
2.01404E+11,30,6,47,1012.5
2.01404E+11,10,5,43,1012.2
2.01404E+11,100,5,44,1010.5
2.01404E+11,350,6,45,1009.8
2.01404E+11,90,7,52,1009.5
2.01404E+11,***,0,47,1009.8
2.01404E+11,110,6,49,1009.5
2.01404E+11,110,5,56,1009.8
2.01404E+11,120,5,59,1010.2
2.01404E+11,110,5,57,1010.2
2.01404E+11,170,5,62,1009.8
2.01404E+11,180,9,69,1009.8
2.01404E+11,170,7,69,1009.5
2.01404E+11,160,7,68,1009.5
2.01404E+11,150,9,66,1009.1
2.01404E+11,150,11,65,1007.8
2.01404E+11,160,9,64,1007.1
2.01404E+11,150,13,66,1005.8
2.01404E+11,170,17,71,1005.1
2.01404E+11,170,15,71,1005.4
2.01404E+11,190,16,71,1005.4
2.01404E+11,190,14,71,1005.1
2.01404E+11,200,21,73,1004.4
2.01404E+11,190,15,74,1004.1
2.01404E+11,190,21,75,1003.7
2.01404E+11,190,17,78,1002.7
2.01404E+11,190,20,79,1002.7
2.01404E+11,210,23,79,1002
2.01404E+11,280,17,73,1002
2.01404E+11,270,17,70,1002
2.01404E+11,260,15,64,1003.4
2.01404E+11,230,14,66,1003
2.01404E+11,240,15,67,1003.7
2.01404E+11,290,11,62,1004.4
2.01404E+11,250,10,60,1005.1
2.01404E+11,240,5,60,1005.4
2.01404E+11,340,16,****,1005.8
2.01404E+11,340,8,****,1005.8
2.01404E+11,340,10,43,1005.1
2.01404E+11,350,9,41,1004.4
2.01404E+11,350,6,41,1003
2.01404E+11,340,9,40,1002.4
2.01404E+11,330,15,39,1002
2.01404E+11,330,21,38,1002
2.01404E+11,310,17,37,1002.4
2.01404E+11,320,14,36,1003
2.01404E+11,310,18,37,1004.4
2.01404E+11,310,20,36,1004.4
2.01404E+11,310,21,33,1006.4
2.01404E+11,310,24,33,1007.1
2.01404E+11,310,17,32,1008.8
2.01404E+11,330,24,33,1008.1
2.01404E+11,320,24,32,1009.5
2.01404E+11,320,22,32,1011.9
2.01404E+11,320,20,31,1011.9
2.01404E+11,330,23,31,1013.2
2.01404E+11,300,17,31,1015.6
2.01404E+11,320,22,31,1015.2
2.01404E+11,320,24,31,1017.6
2.01404E+11,310,20,29,1019
2.01404E+11,310,20,30,1020.3
2.01404E+11,310,20,28,1021.3
2.01404E+11,320,21,29,1021.7
2.01404E+11,320,23,29,1022
2.01404E+11,340,26,29,1022.4
2.01404E+11,340,25,28,1024
2.01404E+11,350,24,28,1024.4
2.01404E+11,360,21,28,1026.8
2.01404E+11,360,17,28,1028.1
2.01404E+11,10,13,26,1030.5
2.01404E+11,10,14,27,1031.5
2.01404E+11,360,13,28,1032.5
2.01404E+11,360,9,28,1033.9
2.01404E+11,360,10,28,1034.5
2.01404E+11,360,15,29,1034.5
2.01404E+11,30,10,29,1034.9
2.01404E+11,30,10,29,1034.9
2.01404E+11,10,10,31,1034.2
2.01404E+11,20,9,32,1034.2
2.01404E+11,60,7,32,1034.9
2.01404E+11,90,8,32,1034.9
2.01404E+11,80,8,32,1034.9
2.01404E+11,90,9,33,1035.6
2.01404E+11,100,8,33,1035.9
2.01404E+11,120,10,33,1035.9
2.01404E+11,130,8,32,1036.2
2.01404E+11,130,8,32,1036.6
2.01404E+11,140,10,31,1036.6
2.01404E+11,140,9,32,1036.6
2.01404E+11,130,13,32,1036.6
2.01404E+11,120,10,33,1036.6
2.01404E+11,120,13,33,1036.9
2.01404E+11,120,13,32,1037.3
2.01404E+11,120,11,33,1037.6
2.01404E+11,120,15,34,1037.9
2.01404E+11,120,15,38,1036.9
2.01404E+11,120,14,41,1035.9
2.01404E+11,120,15,44,1035.6
2.01404E+11,110,20,45,1034.5
2.01404E+11,100,18,47,1033.9
2.01404E+11,100,20,49,1032.5
2.01404E+11,90,15,50,1031.5
2.01404E+11,110,15,54,1030.8
2.01404E+11,120,11,56,1030.5
2.01404E+11,130,15,57,1030.1
2.01404E+11,130,11,54,1029.8
2.01404E+11,130,11,52,1030.5
2.01404E+11,130,15,53,1030.5
2.01404E+11,160,16,51,1029.8
2.01404E+11,160,15,50,1029.8
2.01404E+11,160,17,50,1030.1
2.01404E+11,170,15,49,1029.8
2.01404E+11,160,14,48,1028.1
2.01404E+11,160,16,47,1028.1
2.01404E+11,140,10,45,1027.1
2.01404E+11,140,8,44,1027.4
2.01404E+11,150,8,43,1027.4
2.01404E+11,140,10,44,1027.4
2.01404E+11,160,10,47,1027.1
2.01404E+11,170,15,49,1027.1
2.01404E+11,210,8,52,1026.4
2.01404E+11,40,10,48,1026.1
2.01404E+11,50,11,42,1025.4
2.01404E+11,50,5,42,1024.7
2.01404E+11,20,3,43,1024
2.01404E+11,340,13,41,1024
2.01404E+11,10,9,43,1024
2.01404E+11,310,2,43,1024
2.01404E+11,320,10,43,1024
2.01404E+11,300,13,44,1024.4
2.01404E+11,250,6,44,1024.7
2.01404E+11,220,6,45,1025.1
2.01404E+11,250,8,45,1025.1
2.01404E+11,270,9,46,1025.7
2.01404E+11,300,14,42,1026.4
2.01404E+11,290,9,40,1026.8
2.01404E+11,270,9,39,1026.8
2.01404E+11,290,11,38,1026.8
2.01404E+11,280,14,38,1027.4
2.01404E+11,270,10,37,1028.4
2.01404E+11,290,13,37,1028.8
2.01404E+11,280,9,38,1030.1
2.01404E+11,310,20,38,1030.8
2.01404E+11,320,15,37,1031.8
2.01404E+11,340,8,37,1032.5
2.01404E+11,330,8,38,1032.8
2.01404E+11,340,6,38,1032.5
2.01404E+11,350,3,39,1032.5
2.01404E+11,50,1,42,1032.2
2.01404E+11,40,1,45,1031.5
2.01404E+11,70,2,44,1031.5
2.01404E+11,80,2,44,1031.5
2.01404E+11,350,3,44,1031.2
2.01404E+11,100,3,42,1030.8
2.01404E+11,100,7,41,1030.8
2.01404E+11,100,8,41,1030.5
2.01404E+11,150,1,40,1030.8
2.01404E+11,140,2,41,1031.2
2.01404E+11,130,2,40,1031.5
2.01404E+11,90,5,39,1031.5
2.01404E+11,80,3,39,1031.5
2.01404E+11,110,3,37,1031.5
2.01404E+11,***,0,36,1031.5
2.01404E+11,110,3,37,1031.5
2.01404E+11,110,5,36,1031.5
2.01404E+11,100,6,37,1031.5
2.01404E+11,70,9,39,1031.2
2.01404E+11,50,9,40,1030.8
2.01404E+11,30,11,41,1030.1
2.01404E+11,40,13,40,1029.1
2.01404E+11,40,16,40,1028.1
2.01404E+11,40,13,40,1027.4
2.01404E+11,40,14,40,1027.1
2.01404E+11,40,13,41,1025.7
2.01404E+11,10,2,43,1025.1
2.01404E+11,***,0,45,1024.4
2.01404E+11,50,6,45,1023.4
2.01404E+11,290,6,45,1022.7
2.01404E+11,280,10,41,1022.4
2.01404E+11,250,7,42,1022.4
2.01404E+11,200,5,42,1022
2.01404E+11,220,7,42,1022
2.01404E+11,180,7,44,1021.3
2.01404E+11,180,7,45,1020.7
2.01404E+11,180,2,48,1020
2.01404E+11,180,10,54,1019.6
2.01404E+11,190,11,58,1019.3
2.01404E+11,200,14,56,1018.6
2.01404E+11,200,14,56,1018.6
2.01404E+11,200,11,56,1018.6
2.01404E+11,260,7,59,1018.3
2.01404E+11,50,7,48,1017.6
2.01404E+11,60,5,48,1017.6
2.01404E+11,90,2,48,1016.9
2.01404E+11,***,0,51,1015.9
2.01404E+11,***,0,51,1015.2
2.01404E+11,80,3,50,1013.5
2.01404E+11,***,0,52,1012.5
2.01404E+11,***,0,55,1011.9
2.01404E+11,***,0,55,1011.2
2.01404E+11,***,0,54,1010.8
2.01404E+11,***,0,52,1010.2
2.01404E+11,***,0,51,1009.8
2.01404E+11,***,0,51,1009.5
2.01404E+11,***,0,51,1008.5
2.01404E+11,***,0,57,1006.8
2.01404E+11,170,10,66,1006.1
2.01404E+11,180,13,65,1005.4
2.01404E+11,210,11,64,1004.4
2.01404E+11,240,8,63,1004.1
2.01404E+11,***,0,54,1003
2.01404E+11,250,14,63,1003.4
2.01404E+11,250,7,60,1003
